id ra dec ra1 dec1 ra2 dec2 ra3 dec3 ra4 dec4
T03627 310.4347826086956 7.714285714285714 311.79385295453415 9.054648519068934 311.78525227866606 6.369662043398887 309.0843129387252 6.369662043398887 309.0757122628571 9.054648519068934
T03628 313.0434782608695 7.714285714285714 314.402548606708 9.054648519068934 314.39394793083994 6.369662043398887 311.6930085908991 6.369662043398887 311.68440791503104 9.054648519068934
T03629 315.6521739130435 7.714285714285714 317.011244258882 9.054648519068934 317.00264358301393 6.369662043398887 314.30170424307306 6.369662043398887 314.293103567205 9.054648519068934
T03630 318.2608695652174 7.714285714285714 319.6199399110559 9.054648519068936 319.6113392351878 6.369662043398889 316.91039989524694 6.369662043398888 316.90179921937886 9.054648519068934
T03631 320.8695652173913 7.714285714285714 322.22863556322983 9.054648519068932 322.2200348873617 6.369662043398887 319.5190955474209 6.369662043398887 319.5104948715528 9.054648519068932
T03632 323.4782608695652 7.714285714285714 324.8373312154037 9.054648519068932 324.8287305395356 6.369662043398886 322.12779119959475 6.369662043398886 322.1191905237267 9.054648519068934
T03633 326.0869565217391 7.714285714285714 327.44602686757764 9.054648519068932 327.43742619170956 6.369662043398887 324.73648685176875 6.369662043398886 324.72788617590066 9.054648519068932
T03634 328.69565217391306 7.714285714285714 330.0547225197516 9.054648519068934 330.0461218438835 6.369662043398886 327.3451825039426 6.369662043398887 327.33658182807454 9.054648519068934
T03635 331.30434782608694 7.714285714285714 332.66341817192546 9.054648519068934 332.6548174960574 6.369662043398887 329.95387815611656 6.369662043398887 329.9452774802485 9.054648519068934
T03636 333.9130434782609 7.714285714285714 335.2721138240994 9.054648519068932 335.2635131482313 6.369662043398887 332.56257380829044 6.369662043398887 332.55397313242236 9.054648519068934
T03637 336.52173913043475 7.714285714285714 337.88080947627327 9.054648519068932 337.8722088004052 6.369662043398887 335.1712694604643 6.369662043398886 335.16266878459624 9.054648519068932
T03638 339.1304347826087 7.714285714285714 340.48950512844715 9.054648519068932 340.48090445257907 6.369662043398886 337.77996511263825 6.369662043398886 337.77136443677017 9.054648519068934
T03639 341.7391304347826 7.714285714285714 343.09820078062114 9.054648519068936 343.08960010475306 6.369662043398887 340.3886607648122 6.369662043398887 340.3800600889441 9.054648519068936
T03640 344.3478260869565 7.714285714285714 345.706896432795 9.054648519068934 345.69829575692694 6.369662043398886 342.9973564169861 6.369662043398886 342.98875574111804 9.054648519068934
T03641 346.95652173913044 7.714285714285714 348.31559208496896 9.054648519068932 348.3069914091009 6.369662043398886 345.60605206916 6.369662043398886 345.5974513932919 9.054648519068932
T03642 349.5652173913043 7.714285714285714 350.92428773714283 9.054648519068934 350.91568706127475 6.369662043398887 348.21474772133394 6.369662043398887 348.2061470454658 9.054648519068934
T03643 352.17391304347825 7.714285714285714 353.53298338931677 9.054648519068936 353.5243827134487 6.369662043398886 350.8234433735078 6.369662043398886 350.81484269763973 9.054648519068934
T03644 354.7826086956522 7.714285714285714 356.1416790414907 9.054648519068934 356.1330783656226 6.369662043398886 353.43213902568175 6.369662043398886 353.42353834981367 9.054648519068934
T03645 357.3913043478261 7.714285714285714 358.75037469366464 9.054648519068934 358.74177401779656 6.369662043398887 356.04083467785574 6.369662043398887 356.03223400198766 9.054648519068934
T03646 0.0 10.285714285714286 1.3702455697199394 11.625348013699176 1.3586411271954217 8.94037228677409 358.64135887280463 8.94037228677409 358.62975443028006 11.625348013699176
T03647 2.627737226277372 10.285714285714286 3.997982795997311 11.625348013699174 3.9863783534727943 8.94037228677409 1.2690960990819784 8.94037228677409 1.257491656557461 11.625348013699176
T03648 5.255474452554744 10.285714285714286 6.625720022274684 11.625348013699176 6.614115579750166 8.94037228677409 3.8968333253593515 8.940372286774092 3.885228882834834 11.625348013699176
T03649 7.883211678832117 10.285714285714286 9.253457248552056 11.625348013699178 9.24185280602754 8.940372286774092 6.5245705516367245 8.940372286774092 6.512966109112206 11.625348013699178
T03650 10.510948905109489 10.285714285714286 11.88119447482943 11.625348013699178 11.86959003230491 8.940372286774092 9.152307777914094 8.940372286774092 9.140703335389576 11.625348013699178
T03651 13.13868613138686 10.285714285714286 14.5089317011068 11.625348013699176 14.497327258582283 8.940372286774092 11.780045004191466 8.940372286774092 11.768440561666948 11.625348013699176
T03652 15.766423357664234 10.285714285714286 17.136668927384175 11.625348013699176 17.125064484859656 8.94037228677409 14.407782230468841 8.94037228677409 14.396177787944325 11.625348013699178
T03653 18.394160583941606 10.285714285714286 19.764406153661543 11.625348013699176 19.752801711137025 8.94037228677409 17.035519456746208 8.94037228677409 17.023915014221693 11.625348013699178
T03654 21.021897810218977 10.285714285714286 22.39214337993892 11.625348013699176 22.3805389374144 8.94037228677409 19.663256683023587 8.94037228677409 19.651652240499068 11.625348013699176
T03655 23.649635036496353 10.285714285714286 25.019880606216287 11.625348013699174 25.00827616369177 8.94037228677409 22.290993909300955 8.94037228677409 22.27938946677644 11.625348013699174
T03656 26.27737226277372 10.285714285714286 27.647617832493665 11.625348013699176 27.636013389969143 8.94037228677409 24.918731135578334 8.940372286774092 24.907126693053815 11.625348013699178
T03657 28.905109489051096 10.285714285714286 30.275355058771037 11.625348013699176 30.263750616246522 8.940372286774092 27.546468361855705 8.940372286774092 27.534863919331183 11.625348013699176
T03658 31.532846715328468 10.285714285714286 32.9030922850484 11.625348013699174 32.89148784252389 8.940372286774092 30.174205588133077 8.94037228677409 30.16260114560855 11.625348013699174
T03659 34.16058394160584 10.285714285714286 35.53082951132578 11.625348013699176 35.51922506880126 8.94037228677409 32.80194281441045 8.940372286774092 32.79033837188593 11.625348013699178
T03660 36.78832116788321 10.285714285714286 38.15856673760315 11.625348013699176 38.14696229507864 8.94037228677409 35.42968004068781 8.94037228677409 35.41807559816329 11.625348013699178
T03661 39.416058394160586 10.285714285714286 40.786303963880535 11.625348013699178 40.77469952135601 8.940372286774092 38.0574172669652 8.94037228677409 38.04581282444068 11.625348013699178
T03662 42.043795620437955 10.285714285714286 43.4140411901579 11.625348013699178 43.40243674763338 8.940372286774092 40.685154493242564 8.940372286774092 40.67355005071805 11.625348013699178
T03663 44.67153284671533 10.285714285714286 46.04177841643527 11.625348013699176 46.030173973910756 8.94037228677409 43.312891719519946 8.94037228677409 43.301287276995424 11.625348013699178
T03664 47.299270072992705 10.285714285714286 48.66951564271264 11.625348013699178 48.65791120018812 8.94037228677409 45.9406289457973 8.94037228677409 45.929024503272785 11.625348013699176
T03665 49.92700729927007 10.285714285714286 51.29725286899 11.625348013699174 51.28564842646549 8.940372286774092 48.56836617207467 8.940372286774092 48.55676172955015 11.625348013699176
T03666 52.55474452554744 10.285714285714286 53.924990095267376 11.625348013699176 53.91338565274286 8.94037228677409 51.19610339835204 8.94037228677409 51.18449895582752 11.625348013699176
T03667 55.18248175182482 10.285714285714286 56.55272732154476 11.625348013699174 56.541122879020236 8.94037228677409 53.823840624629426 8.94037228677409 53.81223618210491 11.625348013699176
T03668 57.81021897810219 10.285714285714286 59.18046454782213 11.625348013699176 59.168860105297625 8.94037228677409 56.4515778509068 8.940372286774092 56.43997340838228 11.625348013699176
T03669 60.43795620437956 10.285714285714286 61.80820177409949 11.625348013699178 61.79659733157498 8.940372286774092 59.079315077184155 8.94037228677409 59.06771063465964 11.625348013699178
T03670 63.065693430656935 10.285714285714286 64.43593900037688 11.625348013699176 64.42433455785236 8.94037228677409 61.707052303461545 8.94037228677409 61.69544786093702 11.625348013699178
T03671 65.69343065693431 10.285714285714286 67.06367622665425 11.625348013699178 67.05207178412972 8.940372286774092 64.33478952973891 8.940372286774092 64.32318508721438 11.625348013699176
T03672 68.32116788321169 10.285714285714286 69.69141345293163 11.625348013699176 69.67980901040711 8.94037228677409 66.96252675601629 8.94037228677409 66.95092231349177 11.625348013699178
T03673 70.94890510948905 10.285714285714286 72.31915067920899 11.625348013699174 72.30754623668449 8.94037228677409 69.59026398229366 8.94037228677409 69.57865953976915 11.625348013699174
T03674 73.57664233576642 10.285714285714286 74.94688790548636 11.625348013699176 74.93528346296185 8.94037228677409 72.21800120857102 8.94037228677409 72.20639676604651 11.625348013699176
T03675 76.2043795620438 10.285714285714286 77.57462513176374 11.625348013699178 77.56302068923922 8.94037228677409 74.8457384348484 8.94037228677409 74.8341339923239 11.625348013699176
T03676 78.83211678832117 10.285714285714286 80.20236235804113 11.625348013699176 80.1907579155166 8.940372286774092 77.47347566112579 8.940372286774092 77.46187121860126 11.625348013699176
T03677 81.45985401459855 10.285714285714286 82.83009958431849 11.625348013699176 82.81849514179396 8.940372286774092 80.10121288740315 8.940372286774092 80.08960844487864 11.625348013699176
T03678 84.08759124087591 10.285714285714286 85.45783681059585 11.625348013699176 85.44623236807134 8.94037228677409 82.72895011368053 8.94037228677409 82.717345671156 11.625348013699178
T03679 86.71532846715328 10.285714285714286 88.08557403687323 11.625348013699174 88.0739695943487 8.94037228677409 85.35668733995789 8.94037228677409 85.34508289743337 11.625348013699174
T03680 89.34306569343066 10.285714285714286 90.7133112631506 11.625348013699176 90.70170682062609 8.94037228677409 87.98442456623526 8.94037228677409 87.97282012371075 11.625348013699174
T03681 91.97080291970804 10.285714285714286 93.34104848942798 11.625348013699176 93.32944404690346 8.940372286774092 90.61216179251265 8.94037228677409 90.60055734998812 11.625348013699174
T03682 94.59854014598541 10.285714285714286 95.96878571570535 11.625348013699178 95.95718127318082 8.94037228677409 93.23989901879001 8.940372286774092 93.2282945762655 11.625348013699178
T03683 97.22627737226277 10.285714285714286 98.59652294198271 11.625348013699176 98.5849184994582 8.94037228677409 95.86763624506739 8.94037228677409 95.85603180254286 11.625348013699176
T03684 99.85401459854015 10.285714285714286 101.22426016826009 11.625348013699178 101.21265572573556 8.94037228677409 98.49537347134475 8.94037228677409 98.48376902882023 11.625348013699178
T03685 102.48175182481752 10.285714285714286 103.85199739453746 11.625348013699178 103.84039295201295 8.940372286774092 101.12311069762212 8.940372286774092 101.11150625509761 11.625348013699178
T03686 105.10948905109488 10.285714285714286 106.47973462081482 11.625348013699176 106.46813017829031 8.94037228677409 103.7508479238995 8.94037228677409 103.73924348137497 11.625348013699176
T03687 107.73722627737227 10.285714285714286 109.10747184709221 11.625348013699176 109.09586740456768 8.94037228677409 106.37858515017687 8.94037228677409 106.36698070765236 11.625348013699178
T03688 110.36496350364963 10.285714285714286 111.73520907336957 11.625348013699178 111.72360463084506 8.94037228677409 109.00632237645424 8.940372286774092 108.99471793392972 11.625348013699176
T03689 112.99270072992701 10.285714285714286 114.36294629964696 11.625348013699176 114.35134185712245 8.94037228677409 111.63405960273163 8.940372286774092 111.6224551602071 11.625348013699176
T03690 115.62043795620438 10.285714285714286 116.99068352592431 11.625348013699178 116.97907908339981 8.940372286774092 114.26179682900899 8.940372286774092 114.25019238648447 11.625348013699178
T03691 118.24817518248176 10.285714285714286 119.61842075220171 11.625348013699178 119.6068163096772 8.94037228677409 116.88953405528638 8.94037228677409 116.87792961276186 11.625348013699176
T03692 120.87591240875912 10.285714285714286 122.24615797847905 11.625348013699178 122.23455353595452 8.940372286774092 119.51727128156371 8.940372286774092 119.5056668390392 11.625348013699178
T03693 123.5036496350365 10.285714285714286 124.87389520475642 11.625348013699174 124.86229076223194 8.94037228677409 122.14500850784111 8.940372286774092 122.1334040653166 11.625348013699176
T03694 126.13138686131387 10.285714285714286 127.50163243103381 11.625348013699176 127.49002798850928 8.940372286774092 124.77274573411847 8.94037228677409 124.76114129159394 11.625348013699176
T03695 128.75912408759123 10.285714285714286 130.12936965731117 11.625348013699172 130.11776521478666 8.940372286774092 127.40048296039582 8.940372286774092 127.38887851787133 11.625348013699174
T03696 131.38686131386862 10.285714285714286 132.75710688358853 11.625348013699176 132.74550244106402 8.940372286774092 130.0282201866732 8.94037228677409 130.01661574414868 11.625348013699174
T03697 134.01459854014598 10.285714285714286 135.38484410986592 11.625348013699178 135.37323966734144 8.940372286774092 132.65595741295058 8.940372286774092 132.64435297042607 11.625348013699178
T03698 136.64233576642337 10.285714285714286 138.0125813361433 11.625348013699176 138.00097689361877 8.94037228677409 135.28369463922797 8.94037228677409 135.27209019670346 11.625348013699176
T03699 139.27007299270073 10.285714285714286 140.64031856242065 11.625348013699176 140.62871411989613 8.940372286774092 137.9114318655053 8.940372286774092 137.89982742298082 11.625348013699178
T03700 141.8978102189781 10.285714285714286 143.26805578869804 11.625348013699178 143.25645134617355 8.940372286774092 140.53916909178272 8.940372286774092 140.5275646492582 11.625348013699176
T03701 144.52554744525548 10.285714285714286 145.89579301497542 11.625348013699176 145.8841885724509 8.94037228677409 143.16690631806011 8.94037228677409 143.15530187553557 11.625348013699176
T03702 147.15328467153284 10.285714285714286 148.52353024125276 11.625348013699176 148.51192579872824 8.94037228677409 145.79464354433745 8.94037228677409 145.78303910181293 11.625348013699176
T03703 149.7810218978102 10.285714285714286 151.15126746753015 11.625348013699176 151.13966302500563 8.94037228677409 148.42238077061484 8.94037228677409 148.41077632809032 11.625348013699176
T03704 152.4087591240876 10.285714285714286 153.77900469380754 11.625348013699176 153.76740025128302 8.94037228677409 151.05011799689223 8.94037228677409 151.03851355436768 11.625348013699174
T03705 155.03649635036496 10.285714285714286 156.40674192008487 11.625348013699176 156.39513747756035 8.940372286774092 153.67785522316956 8.940372286774092 153.66625078064504 11.625348013699176
T03706 157.66423357664235 10.285714285714286 159.03447914636232 11.625348013699176 159.0228747038378 8.94037228677409 156.30559244944698 8.940372286774092 156.29398800692246 11.625348013699176
T03707 160.2919708029197 10.285714285714286 161.66221637263968 11.625348013699174 161.65061193011513 8.94037228677409 158.93332967572434 8.94037228677409 158.92172523319982 11.625348013699174
T03708 162.9197080291971 10.285714285714286 164.289953598917 11.625348013699176 164.27834915639252 8.94037228677409 161.5610669020017 8.94037228677409 161.54946245947718 11.625348013699176
T03709 165.54744525547446 10.285714285714286 166.91769082519437 11.625348013699178 166.90608638266988 8.940372286774092 164.18880412827903 8.940372286774092 164.17719968575454 11.62534801369918
T03710 168.17518248175182 10.285714285714286 169.54542805147176 11.625348013699178 169.53382360894727 8.940372286774092 166.81654135455645 8.940372286774092 166.80493691203193 11.625348013699178
T03711 170.8029197080292 10.285714285714286 172.17316527774915 11.625348013699176 172.16156083522463 8.940372286774092 169.4442785808338 8.94037228677409 169.4326741383093 11.625348013699176
T03712 173.43065693430657 10.285714285714286 174.80090250402648 11.625348013699178 174.789298061502 8.94037228677409 172.07201580711117 8.94037228677409 172.06041136458666 11.625348013699178
T03713 176.05839416058393 10.285714285714286 177.42863973030387 11.625348013699174 177.41703528777938 8.94037228677409 174.69975303338856 8.94037228677409 174.68814859086405 11.625348013699176
T03714 178.68613138686132 10.285714285714286 180.05637695658126 11.625348013699174 180.04477251405672 8.94037228677409 177.32749025966595 8.94037228677409 177.3158858171414 11.625348013699174
T03715 181.3138686131387 10.285714285714286 182.68411418285862 11.625348013699176 182.6725097403341 8.94037228677409 179.9552274859433 8.940372286774092 179.9436230434188 11.625348013699176
T03716 183.94160583941607 10.285714285714286 185.311851409136 11.625348013699176 185.3002469666115 8.94037228677409 182.58296471222067 8.94037228677409 182.57136026969616 11.625348013699174
T03717 186.56934306569343 10.285714285714286 187.93958863541337 11.625348013699176 187.92798419288883 8.94037228677409 185.21070193849803 8.94037228677409 185.19909749597352 11.625348013699178
T03718 189.19708029197082 10.285714285714286 190.56732586169073 11.625348013699176 190.55572141916622 8.94037228677409 187.83843916477542 8.940372286774092 187.82683472225088 11.625348013699178
T03719 191.82481751824818 10.285714285714286 193.19506308796812 11.625348013699176 193.1834586454436 8.94037228677409 190.46617639105278 8.940372286774092 190.45457194852827 11.625348013699178
T03720 194.45255474452554 10.285714285714286 195.82280031424548 11.625348013699178 195.81119587172097 8.940372286774092 193.09391361733014 8.940372286774092 193.08230917480563 11.625348013699178
T03721 197.08029197080293 10.285714285714286 198.45053754052287 11.625348013699176 198.43893309799833 8.94037228677409 195.72165084360753 8.94037228677409 195.710046401083 11.625348013699178
T03722 199.7080291970803 10.285714285714286 201.0782747668002 11.625348013699176 201.0666703242757 8.94037228677409 198.34938806988487 8.940372286774092 198.33778362736035 11.625348013699176
T03723 202.33576642335765 10.285714285714286 203.7060119930776 11.625348013699176 203.69440755055308 8.94037228677409 200.97712529616226 8.94037228677409 200.96552085363774 11.625348013699174
T03724 204.96350364963504 10.285714285714286 206.33374921935498 11.625348013699176 206.32214477683044 8.940372286774092 203.60486252243965 8.940372286774092 203.5932580799151 11.625348013699176
T03725 207.59124087591243 10.285714285714286 208.96148644563235 11.625348013699174 208.94988200310783 8.94037228677409 206.232599748717 8.94037228677409 206.2209953061925 11.625348013699176
T03726 210.21897810218977 10.285714285714286 211.5892236719097 11.625348013699176 211.5776192293852 8.94037228677409 208.86033697499437 8.94037228677409 208.84873253246985 11.625348013699178
T03727 212.84671532846716 10.285714285714286 214.2169608981871 11.625348013699176 214.20535645566255 8.94037228677409 211.48807420127176 8.94037228677409 211.47646975874724 11.625348013699176
T03728 215.47445255474454 10.285714285714286 216.84469812446446 11.625348013699178 216.83309368193994 8.940372286774092 214.11581142754912 8.940372286774092 214.1042069850246 11.62534801369918
T03729 218.1021897810219 10.285714285714286 219.47243535074185 11.625348013699176 219.46083090821733 8.94037228677409 216.7435486538265 8.940372286774092 216.731944211302 11.625348013699178
T03730 220.72992700729927 10.285714285714286 222.1001725770192 11.625348013699176 222.0885681344947 8.94037228677409 219.37128588010387 8.94037228677409 219.35968143757935 11.625348013699176
T03731 223.35766423357666 10.285714285714286 224.72790980329657 11.625348013699176 224.71630536077205 8.94037228677409 221.99902310638126 8.94037228677409 221.98741866385672 11.625348013699176
T03732 225.98540145985402 10.285714285714286 227.35564702957396 11.625348013699174 227.34404258704944 8.94037228677409 224.62676033265862 8.94037228677409 224.6151558901341 11.625348013699174
T03733 228.61313868613138 10.285714285714286 229.98338425585135 11.625348013699174 229.9717798133268 8.94037228677409 227.25449755893598 8.940372286774092 227.24289311641147 11.625348013699176
T03734 231.24087591240877 10.285714285714286 232.6111214821287 11.625348013699176 232.59951703960414 8.94037228677409 229.8822347852134 8.94037228677409 229.87063034268883 11.625348013699174
T03735 233.86861313868613 10.285714285714286 235.23885870840604 11.625348013699176 235.2272542658815 8.94037228677409 232.50997201149073 8.940372286774092 232.4983675689662 11.625348013699176
T03736 236.49635036496352 10.285714285714286 237.86659593468346 11.625348013699178 237.85499149215894 8.940372286774092 235.1377092377681 8.940372286774092 235.1261047952436 11.625348013699176
T03737 239.12408759124088 10.285714285714286 240.49433316096082 11.625348013699176 240.4827287184363 8.94037228677409 237.76544646404545 8.940372286774092 237.75384202152094 11.625348013699176
T03738 241.75182481751824 10.285714285714286 243.12207038723815 11.625348013699178 243.11046594471367 8.94037228677409 240.39318369032281 8.94037228677409 240.3815792477983 11.625348013699178
T03739 244.37956204379563 10.285714285714286 245.74980761351557 11.625348013699174 245.73820317099103 8.94037228677409 243.02092091660026 8.94037228677409 243.00931647407572 11.625348013699176
T03740 247.007299270073 10.285714285714286 248.37754483979293 11.625348013699176 248.3659403972684 8.940372286774092 245.64865814287762 8.94037228677409 245.63705370035308 11.625348013699174
T03741 249.63503649635035 10.285714285714286 251.00528206607027 11.625348013699178 250.99367762354572 8.940372286774092 248.27639536915495 8.940372286774092 248.2647909266304 11.625348013699178
T03742 252.26277372262774 10.285714285714286 253.63301929234768 11.625348013699178 253.6214148498232 8.94037228677409 250.90413259543232 8.94037228677409 250.89252815290783 11.625348013699178
T03743 254.8905109489051 10.285714285714286 256.26075651862504 11.625348013699176 256.24915207610053 8.94037228677409 253.53186982170968 8.94037228677409 253.5202653791852 11.625348013699176
T03744 257.51824817518246 10.285714285714286 258.8884937449024 11.625348013699178 258.8768893023779 8.940372286774092 256.15960704798704 8.940372286774092 256.1480026054625 11.62534801369918
T03745 260.1459854014599 10.285714285714286 261.5162309711798 11.625348013699178 261.50462652865525 8.940372286774092 258.7873442742645 8.940372286774092 258.77573983173994 11.62534801369918
T03746 262.77372262773724 10.285714285714286 264.1439681974571 11.625348013699176 264.1323637549326 8.940372286774092 261.4150815005418 8.94037228677409 261.4034770580173 11.625348013699176
T03747 265.4014598540146 10.285714285714286 266.77170542373455 11.625348013699176 266.7601009812101 8.94037228677409 264.0428187268192 8.94037228677409 264.0312142842947 11.625348013699176
T03748 268.02919708029196 10.285714285714286 269.3994426500119 11.625348013699174 269.3878382074874 8.94037228677409 266.67055595309654 8.940372286774092 266.6589515105721 11.625348013699178
T03749 270.6569343065693 10.285714285714286 272.02717987628927 11.625348013699174 272.01557543376475 8.94037228677409 269.2982931793739 8.94037228677409 269.2866887368494 11.625348013699176
T03750 273.28467153284674 10.285714285714286 274.6549171025667 11.625348013699176 274.6433126600421 8.94037228677409 271.9260304056514 8.94037228677409 271.9144259631268 11.625348013699176
T03751 275.9124087591241 10.285714285714286 277.28265432884405 11.625348013699178 277.2710498863195 8.940372286774092 274.55376763192874 8.94037228677409 274.54216318940416 11.625348013699176
T03752 278.54014598540147 10.285714285714286 279.9103915551214 11.625348013699172 279.89878711259684 8.94037228677409 277.1815048582061 8.94037228677409 277.1699004156815 11.625348013699174
T03753 281.1678832116789 10.285714285714286 282.5381287813988 11.625348013699176 282.5265243388743 8.94037228677409 279.8092420844835 8.94037228677409 279.797637641959 11.625348013699176
T03754 283.7956204379562 10.285714285714286 285.16586600767613 11.625348013699176 285.15426156515167 8.94037228677409 282.43697931076076 8.940372286774092 282.4253748682363 11.625348013699178
T03755 286.42335766423355 10.285714285714286 287.7936032339535 11.625348013699176 287.781998791429 8.94037228677409 285.0647165370381 8.94037228677409 285.05311209451366 11.625348013699176
T03756 289.05109489051097 10.285714285714286 290.4213404602309 11.625348013699176 290.40973601770634 8.94037228677409 287.6924537633156 8.940372286774092 287.680849320791 11.625348013699176
T03757 291.6788321167883 10.285714285714286 293.04907768650827 11.625348013699174 293.0374732439837 8.94037228677409 290.32019098959296 8.94037228677409 290.3085865470684 11.625348013699176
T03758 294.3065693430657 10.285714285714286 295.67681491278563 11.625348013699176 295.66521047026106 8.940372286774092 292.9479282158703 8.940372286774092 292.93632377334575 11.625348013699178
T03759 296.9343065693431 10.285714285714286 298.30455213906305 11.625348013699176 298.2929476965386 8.940372286774092 295.57566544214774 8.940372286774092 295.5640609996232 11.625348013699176
T03760 299.5620437956204 10.285714285714286 300.93228936534035 11.625348013699176 300.9206849228159 8.94037228677409 298.203402668425 8.94037228677409 298.1917982259005 11.625348013699176
T03761 302.1897810218978 10.285714285714286 303.5600265916177 11.625348013699174 303.5484221490932 8.94037228677409 300.83113989470235 8.94037228677409 300.8195354521779 11.625348013699176
T03762 304.8175182481752 10.285714285714286 306.18776381789513 11.625348013699176 306.17615937537056 8.940372286774092 303.45887712097976 8.940372286774092 303.44727267845525 11.625348013699176
T03763 307.44525547445255 10.285714285714286 308.8155010441725 11.625348013699178 308.8038966016479 8.940372286774092 306.0866143472571 8.940372286774092 306.0750099047326 11.625348013699176
T03764 310.0729927007299 10.285714285714286 311.44323827044985 11.625348013699176 311.4316338279253 8.940372286774092 308.7143515735345 8.940372286774092 308.70274713100997 11.625348013699176
T03765 312.70072992700733 10.285714285714286 314.0709754967272 11.625348013699176 314.05937105420276 8.94037228677409 311.3420887998119 8.94037228677409 311.3304843572874 11.625348013699178
T03766 315.3284671532847 10.285714285714286 316.69871272300463 11.625348013699176 316.6871082804801 8.94037228677409 313.96982602608927 8.94037228677409 313.9582215835648 11.625348013699176
T03767 317.95620437956205 10.285714285714286 319.326449949282 11.625348013699176 319.3148455067575 8.940372286774092 316.5975632523666 8.940372286774092 316.58595880984217 11.625348013699178
T03768 320.5839416058394 10.285714285714286 321.95418717555935 11.625348013699176 321.9425827330348 8.94037228677409 319.22530047864404 8.94037228677409 319.2136960361195 11.625348013699176
T03769 323.2116788321168 10.285714285714286 324.5819244018367 11.625348013699176 324.57031995931214 8.94037228677409 321.85303770492135 8.94037228677409 321.84143326239683 11.625348013699176
T03770 325.8394160583942 10.285714285714286 327.20966162811413 11.625348013699178 327.1980571855896 8.940372286774092 324.4807749311988 8.940372286774092 324.46917048867425 11.625348013699178
T03771 328.46715328467155 10.285714285714286 329.8373988543915 11.625348013699174 329.825794411867 8.94037228677409 327.1085121574762 8.94037228677409 327.0969077149516 11.625348013699172
T03772 331.0948905109489 10.285714285714286 332.4651360806688 11.625348013699174 332.45353163814434 8.940372286774092 329.7362493837535 8.94037228677409 329.724644941229 11.625348013699174
T03773 333.7226277372263 10.285714285714286 335.0928733069462 11.625348013699176 335.0812688644217 8.940372286774092 332.3639866100309 8.94037228677409 332.3523821675064 11.625348013699176
T03774 336.35036496350364 10.285714285714286 337.7206105332236 11.625348013699178 337.70900609069906 8.94037228677409 334.99172383630827 8.940372286774092 334.98011939378375 11.625348013699176
T03775 338.978102189781 10.285714285714286 340.34834775950094 11.625348013699176 340.33674331697637 8.94037228677409 337.6194610625856 8.940372286774092 337.60785662006106 11.625348013699176
T03776 341.6058394160584 10.285714285714286 342.97608498577836 11.625348013699178 342.96448054325384 8.940372286774092 340.247198288863 8.94037228677409 340.2355938463385 11.625348013699178
T03777 344.2335766423358 10.285714285714286 345.6038222120557 11.625348013699176 345.5922177695312 8.94037228677409 342.87493551514035 8.94037228677409 342.86333107261584 11.625348013699176
T03778 346.86131386861314 10.285714285714286 348.2315594383331 11.625348013699176 348.21995499580856 8.940372286774092 345.5026727414177 8.940372286774092 345.4910682988932 11.625348013699176
T03779 349.48905109489056 10.285714285714286 350.8592966646105 11.625348013699178 350.84769222208604 8.940372286774092 348.13040996769513 8.940372286774092 348.11880552517067 11.625348013699178
T03780 352.11678832116786 10.285714285714286 353.4870338908878 11.625348013699176 353.4754294483633 8.940372286774092 350.75814719397243 8.94037228677409 350.746542751448 11.625348013699176
T03781 354.7445255474452 10.285714285714286 356.11477111716516 11.625348013699176 356.10316667464065 8.940372286774092 353.3858844202498 8.940372286774092 353.37427997772534 11.625348013699178
T03782 357.37226277372264 10.285714285714286 358.7425083434426 11.625348013699176 358.73090390091807 8.940372286774092 356.0136216465272 8.94037228677409 356.0020172040027 11.625348013699176
T03783 0.0 12.857142857142858 1.3844161255287786 14.196033912171764 1.3696861656846684 11.511072309187258 358.63031383431536 11.511072309187258 358.61558387447127 14.196033912171764
T03784 2.6470588235294117 12.857142857142858 4.03147494905819 14.196033912171762 4.0167449892140805 11.511072309187256 1.2773726578447708 11.511072309187256 1.262642698000661 14.196033912171762
T03785 5.294117647058823 12.857142857142858 6.678533772587602 14.196033912171764 6.663803812743492 11.511072309187258 3.9244314813741834 11.51107230918726 3.909701521530074 14.196033912171764
T03786 7.9411764705882355 12.857142857142858 9.325592596117016 14.196033912171764 9.310862636272907 11.511072309187258 6.571490304903596 11.511072309187258 6.556760345059486 14.196033912171764
T03787 10.588235294117647 12.857142857142858 11.972651419646427 14.196033912171762 11.957921459802316 11.511072309187258 9.218549128433008 11.511072309187258 9.203819168588897 14.196033912171762
T03788 13.23529411764706 12.857142857142858 14.61971024317584 14.196033912171762 14.604980283331729 11.511072309187258 11.865607951962419 11.511072309187258 11.85087799211831 14.196033912171764
T03789 15.882352941176471 12.857142857142858 17.266769066705244 14.196033912171762 17.252039106861137 11.511072309187258 14.512666775491828 11.511072309187258 14.49793681564772 14.196033912171764
T03790 18.529411764705884 12.857142857142858 19.91382789023466 14.196033912171764 19.89909793039055 11.511072309187258 17.159725599021243 11.511072309187258 17.144995639177136 14.196033912171764
T03791 21.176470588235293 12.857142857142858 22.56088671376407 14.196033912171762 22.54615675391996 11.511072309187258 19.806784422550653 11.511072309187258 19.792054462706542 14.196033912171762
T03792 23.823529411764707 12.857142857142858 25.207945537293487 14.196033912171766 25.19321557744938 11.511072309187258 22.45384324608007 11.511072309187258 22.43911328623596 14.196033912171766
